# Wordlist

# DATA
ID	LOCAL_ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	VALUE	FORM	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID	ALIGNMENT	STRUCTURE
625	ChiapasZoque-62_not-1	ChiapasZoque	NOT	not	haʔne	haʔne	h a ʔ n e	3 7 1 4 7	AXBCZ	HAHNE	1	1.H.C 1.A.V 1.H.C 1.N.C 1.E.V	2.0 1.5 1.75 1.5 0.8	haʔne	0	498	h a ʔ n e	c v c c v
#
626	NorthHighlandMixe-63_one-1	NorthHighlandMixe	ONE	one	tυʔk	tυʔk	t ʊ ʔ k	1 7 1 1	AXLN	TYHK	3	3.T.C 3.Y.V 3.H.c 3.K.c	2.0 1.5 1.1 0.8	tʊʔk	0	509	t ʊ ʔ - k	c v c c
627	SouthHighlandMixe-63_one-1	SouthHighlandMixe	ONE	one	tuʔuk	tuʔuk	t u ʔ u k	1 7 1 7 1	AXBYN	TYHYK	9	9.T.C 9.Y.V 9.H.C 9.Y.V 9.K.c	2.0 1.5 1.75 1.3 0.8	tuʔuk	0	509	t u ʔ u k	c v c v c
628	LowlandMixe-63_one-1	LowlandMixe	ONE	one	tuʔuk	tuʔuk	t u ʔ u k	1 7 1 7 1	AXBYN	TYHYK	2	2.T.C 2.Y.V 2.H.C 2.Y.V 2.K.c	2.0 1.5 1.75 1.3 0.8	tuʔuk	0	509	t u ʔ u k	c v c v c
629	SayulaPopoluca-63_one-1	SayulaPopoluca	ONE	one	tuʔk	tuʔk	t u ʔ k	1 7 1 1	AXLN	TYHK	7	7.T.C 7.Y.V 7.H.c 7.K.c	2.0 1.5 1.1 0.8	tuʔk	0	509	t u ʔ - k	c v c c
630	OlutaPopoluca-63_one-1	OlutaPopoluca	ONE	one	tuʔk	tuʔk	t u ʔ k	1 7 1 1	AXLN	TYHK	4	4.T.C 4.Y.V 4.H.c 4.K.c	2.0 1.5 1.1 0.8	tuʔk	0	509	t u ʔ - k	c v c c
631	TexistepecZoque-63_one-1	TexistepecZoque	ONE	one	tum	tum	t u m	1 7 4	AXN	TYM	10	10.T.C 10.Y.V 10.M.c	2.0 1.5 0.8	tum	0	508	t u m -	c v c
632	SoteapanZoque-63_one-1	SoteapanZoque	ONE	one	tuum	tuum	t uː m	1 7 4	AXN	TYM	8	8.T.C 8.Y.V 8.M.c	2.0 1.5 0.8	tuːm	0	508	t uː m -	c v c
633	SantaMariaChimalapaZoque-63_one-1	SantaMariaChimalapaZoque	ONE	one	tumə	tumə	t u m ə	1 7 4 7	AXBZ	TYME	6	6.T.C 6.Y.V 6.M.C 6.E.V	2.0 1.5 1.75 0.8	tumə	0	508	t u m ə	c v c v
634	SanMiguelChimalapaZoque-63_one-1	SanMiguelChimalapaZoque	ONE	one	tumə	tumə	t u m ə	1 7 4 7	AXBZ	TYME	5	5.T.C 5.Y.V 5.M.C 5.E.V	2.0 1.5 1.75 0.8	tumə	0	508	t u m ə	c v c v
635	ChiapasZoque-63_one-1	ChiapasZoque	ONE	one	tumə	tumə	t u m ə	1 7 4 7	AXBZ	TYME	1	1.T.C 1.Y.V 1.M.C 1.E.V	2.0 1.5 1.75 0.8	tumə	0	508	t u m ə	c v c v
#
636	NorthHighlandMixe-64_person-1	NorthHighlandMixe	PERSON	person	hayu	hayu	h a j u	3 7 6 7	AXBZ	HAJY	3	3.H.C 3.A.V 3.J.C 3.Y.V	2.0 1.5 1.75 0.8	haju	0	511	h a j u -	c v c v
637	SouthHighlandMixe-64_person-1	SouthHighlandMixe	PERSON	person	haʔay	haʔay	h a ʔ a j	3 7 1 7 6	AXBYN	HAHAJ	9	9.H.C 9.A.V 9.H.C 9.A.V 9.J.c	2.0 1.5 1.75 1.3 0.8	haʔaj	0	515	h a ʔ a j	c v c v c
638	LowlandMixe-64_person-1	LowlandMixe	PERSON	person	həy	həy	h ə j	3 7 6	AXN	HEJ	2	2.H.C 2.E.V 2.J.c	2.0 1.5 0.8	həj	0	511	h ə j - -	c v c
639	SayulaPopoluca-64_person-1	SayulaPopoluca	PERSON	person	hayaw	hayaw	h a j a w	3 7 6 7 6	AXBYN	HAJAW	7	7.H.C 7.A.V 7.J.C 7.A.V 7.W.c	2.0 1.5 1.75 1.3 0.8	hajaw	1	511	h a j a w	c v c v c
640	OlutaPopoluca-64_person-1	OlutaPopoluca	PERSON	person	haykaʔk	haykaʔk	h a j k a ʔ k	3 7 6 1 7 1 1	AXMBYLN	HAJKAHK	4	4.H.C 4.A.V 4.J.c 4.K.C 4.A.V 4.H.c 4.K.c	2.0 1.5 1.1 1.75 1.3 1.1 0.8	hajkaʔk	0	513	h a j k a ʔ k	c v c c v c c
641	TexistepecZoque-64_person-1	TexistepecZoque	PERSON	person	pəəñ-čaʔ	pəəñ-čaʔ	p əː ɲ + tʃ a ʔ	1 7 4 9 1 7 1	AXN_AXN	PEN_TAH	10	10.P.C 10.E.V 10.N.c 10._._ 10.T.C 10.A.V 10.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	pəːɲ+tʃaʔ	0	510	p əː ɲ + tʃ a ʔ -	c v c + c v c
642	ChiapasZoque-64_person-1	ChiapasZoque	PERSON	person	pən-daʔm	pən-daʔm	p ə n + d a ʔ m	1 7 4 9 1 7 1 4	AXN_AXBC	PEN_TAHM	1	1.P.C 1.E.V 1.N.c 1._._ 1.T.C 1.A.V 1.H.C 1.M.C	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.5	pən+daʔm	0	510	p ə n + d a ʔ m	c v c + c v c c
#
643	NorthHighlandMixe-65_rain-1	NorthHighlandMixe	RAIN (PRECIPITATION)	rain	tυυ	tυυ	t ʊː	1 7	AX	TY	3	3.T.C 3.Y.V	2.0 1.5	tʊː	0	516	t ʊː - -	c v
644	SouthHighlandMixe-65_rain-1	SouthHighlandMixe	RAIN (PRECIPITATION)	rain	tuh	tuh	t u h	1 7 3	AXN	TYH	9	9.T.C 9.Y.V 9.H.c	2.0 1.5 0.8	tuh	0	516	t u h -	c v c
645	LowlandMixe-65_rain-1	LowlandMixe	RAIN (PRECIPITATION)	rain	tuu	tuu	t uː	1 7	AX	TY	2	2.T.C 2.Y.V	2.0 1.5	tuː	0	516	t uː - -	c v
646	SayulaPopoluca-65_rain-1	SayulaPopoluca	RAIN (PRECIPITATION)	rain	tuu	tuu	t uː	1 7	AX	TY	7	7.T.C 7.Y.V	2.0 1.5	tuː	0	516	t uː - -	c v
647	OlutaPopoluca-65_rain-1	OlutaPopoluca	RAIN (PRECIPITATION)	rain	tuuhə	tuuhə	t uː h ə	1 7 3 7	AXBZ	TYHE	4	4.T.C 4.Y.V 4.H.C 4.E.V	2.0 1.5 1.75 0.8	tuːhə	0	516	t uː h ə	c v c v
648	TexistepecZoque-65_rain-1	TexistepecZoque	RAIN (PRECIPITATION)	rain	tuh	tuh	t u h	1 7 3	AXN	TYH	10	10.T.C 10.Y.V 10.H.c	2.0 1.5 0.8	tuh	0	516	t u h -	c v c
649	SoteapanZoque-65_rain-1	SoteapanZoque	RAIN (PRECIPITATION)	rain	tuh	tuh	t u h	1 7 3	AXN	TYH	8	8.T.C 8.Y.V 8.H.c	2.0 1.5 0.8	tuh	0	516	t u h -	c v c
650	SantaMariaChimalapaZoque-65_rain-1	SantaMariaChimalapaZoque	RAIN (PRECIPITATION)	rain	tuh	tuh	t u h	1 7 3	AXN	TYH	6	6.T.C 6.Y.V 6.H.c	2.0 1.5 0.8	tuh	0	516	t u h -	c v c
651	SanMiguelChimalapaZoque-65_rain-1	SanMiguelChimalapaZoque	RAIN (PRECIPITATION)	rain	tuh	tuh	t u h	1 7 3	AXN	TYH	5	5.T.C 5.Y.V 5.H.c	2.0 1.5 0.8	tuh	0	516	t u h -	c v c
652	ChiapasZoque-65_rain-1	ChiapasZoque	RAIN (PRECIPITATION)	rain	tuh	tuh	t u h	1 7 3	AXN	TYH	1	1.T.C 1.Y.V 1.H.c	2.0 1.5 0.8	tuh	0	516	t u h -	c v c
#
653	NorthHighlandMixe-66_red-1	NorthHighlandMixe	RED	red	tsapts	tsapts	ts a p ts	2 7 1 2	AXBC	CAPC	3	3.C.C 3.A.V 3.P.C 3.C.C	2.0 1.5 1.75 1.5	tsapts	0	517	ts a p - ts	c v c c
654	SouthHighlandMixe-66_red-1	SouthHighlandMixe	RED	red	tsaps	tsaps	ts a p s	2 7 1 3	AXBC	CAPS	9	9.C.C 9.A.V 9.P.C 9.S.C	2.0 1.5 1.75 1.5	tsaps	0	517	ts a p - s	c v c c
655	LowlandMixe-66_red-1	LowlandMixe	RED	red	tsapts	tsapts	ts a p ts	2 7 1 2	AXBC	CAPC	2	2.C.C 2.A.V 2.P.C 2.C.C	2.0 1.5 1.75 1.5	tsapts	0	517	ts a p - ts	c v c c
656	SayulaPopoluca-66_red-1	SayulaPopoluca	RED	red	tsabats	tsabats	ts a b a ts	2 7 1 7 2	AXBYN	CAPAC	7	7.C.C 7.A.V 7.P.C 7.A.V 7.C.c	2.0 1.5 1.75 1.3 0.8	tsabats	0	517	ts a b a ts	c v c v c
657	OlutaPopoluca-66_red-1	OlutaPopoluca	RED	red	tsapaʔs	tsapaʔs	ts a p a ʔ s	2 7 1 7 1 3	AXBYBC	CAPAHS	4	4.C.C 4.A.V 4.P.C 4.A.V 4.H.C 4.S.C	2.0 1.5 1.75 1.3 1.75 1.5	tsapaʔs	0	520	ts a - p a ʔ s	c v c v c c
658	TexistepecZoque-66_red-1	TexistepecZoque	RED	red	tsaʔpaʔts	tsaʔpaʔts	ts a ʔ p a ʔ ts	2 7 1 1 7 1 2	AXMBYBC	CAHPAHC	10	10.C.C 10.A.V 10.H.c 10.P.C 10.A.V 10.H.C 10.C.C	2.0 1.5 1.1 1.75 1.3 1.75 1.5	tsaʔpaʔts	0	520	ts a ʔ p a ʔ ts	c v c c v c c
659	SoteapanZoque-66_red-1	SoteapanZoque	RED	red	tsabats	tsabats	ts a b a ts	2 7 1 7 2	AXBYN	CAPAC	8	8.C.C 8.A.V 8.P.C 8.A.V 8.C.c	2.0 1.5 1.75 1.3 0.8	tsabats	0	517	ts a b a ts	c v c v c
660	SantaMariaChimalapaZoque-66_red-1	SantaMariaChimalapaZoque	RED	red	tsapats	tsapats	ts a p a ts	2 7 1 7 2	AXBYN	CAPAC	6	6.C.C 6.A.V 6.P.C 6.A.V 6.C.c	2.0 1.5 1.75 1.3 0.8	tsapats	0	517	ts a p a ts	c v c v c
661	SanMiguelChimalapaZoque-66_red-1	SanMiguelChimalapaZoque	RED	red	tsapats	tsapats	ts a p a ts	2 7 1 7 2	AXBYN	CAPAC	5	5.C.C 5.A.V 5.P.C 5.A.V 5.C.c	2.0 1.5 1.75 1.3 0.8	tsapats	0	517	ts a p a ts	c v c v c
662	ChiapasZoque-66_red-1	ChiapasZoque	RED	red	tsapas	tsapas	ts a p a s	2 7 1 7 3	AXBYN	CAPAS	1	1.C.C 1.A.V 1.P.C 1.A.V 1.S.c	2.0 1.5 1.75 1.3 0.8	tsapas	0	517	ts a p a s	c v c v c
#
663	NorthHighlandMixe-67_road-1	NorthHighlandMixe	ROAD	road	tυυʔ	tυυʔ	t ʊː ʔ	1 7 1	AXN	TYH	3	3.T.C 3.Y.V 3.H.c	2.0 1.5 0.8	tʊːʔ	0	522	t ʊː - - ʔ	c v c
664	SouthHighlandMixe-67_road-1	SouthHighlandMixe	ROAD	road	tuʔu	tuʔu	t u ʔ u	1 7 1 7	AXBZ	TYHY	9	9.T.C 9.Y.V 9.H.C 9.Y.V	2.0 1.5 1.75 0.8	tuʔu	0	522	t u ʔ u -	c v c v
665	LowlandMixe-67_road-1	LowlandMixe	ROAD	road	tuʔ	tuʔ	t u ʔ	1 7 1	AXN	TYH	2	2.T.C 2.Y.V 2.H.c	2.0 1.5 0.8	tuʔ	0	522	t u - - ʔ	c v c
666	SayulaPopoluca-67_road-1	SayulaPopoluca	ROAD	road	toow	toow	t oː w	1 7 6	AXN	TUW	7	7.T.C 7.U.V 7.W.c	2.0 1.5 0.8	toːw	0	527	t oː w	c v c
667	OlutaPopoluca-67_road-1	OlutaPopoluca	ROAD	road	tuʔaʔw	tuʔaʔw	t u ʔ a ʔʷ	1 7 1 7 1	AXBYN	TYHAH	4	4.T.C 4.Y.V 4.H.C 4.A.V 4.H.c	2.0 1.5 1.75 1.3 0.8	tuʔaʔʷ	0	522	t u ʔ a ʔʷ	c v c v c
668	TexistepecZoque-67_road-1	TexistepecZoque	ROAD	road	tuŋ	tuŋ	t u ŋ	1 7 4	AXN	TYN	10	10.T.C 10.Y.V 10.N.c	2.0 1.5 0.8	tuŋ	0	521	t u ŋ	c v c
669	SoteapanZoque-67_road-1	SoteapanZoque	ROAD	road	tuŋ	tuŋ	t u ŋ	1 7 4	AXN	TYN	8	8.T.C 8.Y.V 8.N.c	2.0 1.5 0.8	tuŋ	0	521	t u ŋ	c v c
670	SantaMariaChimalapaZoque-67_road-1	SantaMariaChimalapaZoque	ROAD	road	tuŋ	tuŋ	t u ŋ	1 7 4	AXN	TYN	6	6.T.C 6.Y.V 6.N.c	2.0 1.5 0.8	tuŋ	0	521	t u ŋ	c v c
671	SanMiguelChimalapaZoque-67_road-1	SanMiguelChimalapaZoque	ROAD	road	tuŋ	tuŋ	t u ŋ	1 7 4	AXN	TYN	5	5.T.C 5.Y.V 5.N.c	2.0 1.5 0.8	tuŋ	0	521	t u ŋ	c v c
672	ChiapasZoque-67_road-1	ChiapasZoque	ROAD	road	tuŋ	tuŋ	t u ŋ	1 7 4	AXN	TYN	1	1.T.C 1.Y.V 1.N.c	2.0 1.5 0.8	tuŋ	0	521	t u ŋ	c v c
#
673	NorthHighlandMixe-68_root-1	NorthHighlandMixe	ROOT	root	aaʔts	aaʔts	aː ʔ ts	7 1 2	XBC	AHC	3	3.A.V 3.H.C 3.C.C	1.5 1.75 1.5	aːʔts	0	530	- aː ʔ ts	v c c
674	SouthHighlandMixe-68_root-1	SouthHighlandMixe	ROOT	root	aats	aats	aː ts	7 2	XN	AC	9	9.A.V 9.C.c	1.5 0.8	aːts	0	536	aː ts	v c
675	LowlandMixe-68_root-1	LowlandMixe	ROOT	root	tikts	tikts	t i k ts	1 7 1 2	AXBC	TIKC	2	2.T.C 2.I.V 2.K.C 2.C.C	2.0 1.5 1.75 1.5	tikts	0	529	t i k ts	c v c c
676	SayulaPopoluca-68_root-1	SayulaPopoluca	ROOT	root	tikčik	tikčik	t i k tʃ i k	1 7 1 1 7 1	AXMBYN	TIKTIK	7	7.T.C 7.I.V 7.K.c 7.T.C 7.I.V 7.K.c	2.0 1.5 1.1 1.75 1.3 0.8	tiktʃik	0	534	t - i k tʃ i k	c v c c v c
677	OlutaPopoluca-68_root-1	OlutaPopoluca	ROOT	root	čistsəʔw	čistsəʔw	tʃ i s ts ə ʔʷ	1 7 3 2 7 1	AXMBYN	TISCEH	4	4.T.C 4.I.V 4.S.c 4.C.C 4.E.V 4.H.c	2.0 1.5 1.1 1.75 1.3 0.8	tʃistsəʔʷ	0	531	tʃ i s ts ə ʔʷ	c v c c v c
678	TexistepecZoque-68_root-1	TexistepecZoque	ROOT	root	čečək	čečək	tʃ e tʃ ə k	1 7 1 7 1	AXBYN	TETEK	10	10.T.C 10.E.V 10.T.C 10.E.V 10.K.c	2.0 1.5 1.75 1.3 0.8	tʃetʃək	0	534	tʃ - e - tʃ ə k	c v c v c
679	SoteapanZoque-68_root-1	SoteapanZoque	ROOT	root	tyiičək	tyiičək	t j iː tʃ ə k	1 6 7 1 7 1	ACXBYN	TJITEK	8	8.T.C 8.J.C 8.I.V 8.T.C 8.E.V 8.K.c	2.0 1.5 1.5 1.75 1.3 0.8	tjiːtʃək	0	534	t j iː - tʃ ə k	c c v c v c
680	SantaMariaChimalapaZoque-68_root-1	SantaMariaChimalapaZoque	ROOT	root	waʔts	waʔts	w a ʔ ts	6 7 1 2	AXBC	WAHC	6	6.W.C 6.A.V 6.H.C 6.C.C	2.0 1.5 1.75 1.5	waʔts	0	530	w a ʔ ts	c v c c
681	SanMiguelChimalapaZoque-68_root-1	SanMiguelChimalapaZoque	ROOT	root	waʔts	waʔts	w a ʔ ts	6 7 1 2	AXBC	WAHC	5	5.W.C 5.A.V 5.H.C 5.C.C	2.0 1.5 1.75 1.5	waʔts	0	530	w a ʔ ts	c v c c
682	ChiapasZoque-68_root-1	ChiapasZoque	ROOT	root	watsi	watsi	w a ts i	6 7 2 7	AXBZ	WACI	1	1.W.C 1.A.V 1.C.C 1.I.V	2.0 1.5 1.75 0.8	watsi	0	528	w a ts i	c v c v
#
683	NorthHighlandMixe-69_round-1	NorthHighlandMixe	ROUND	round	pigïk	pigïk	p i g ɨ k	1 7 1 7 1	AXBYN	PIKIK	3	3.P.C 3.I.V 3.K.C 3.I.V 3.K.c	2.0 1.5 1.75 1.3 0.8	pigɨk	0	539	p i g ɨ k	c v c v c
684	SouthHighlandMixe-69_round-1	SouthHighlandMixe	ROUND	round	pehk	pehk	p e h k	1 7 3 1	AXLN	PEHK	9	9.P.C 9.E.V 9.H.c 9.K.c	2.0 1.5 1.1 0.8	pehk	0	538	p e h k	c v c c
685	LowlandMixe-69_round-1	LowlandMixe	ROUND	round	pik	pik	p i k	1 7 1	AXN	PIK	2	2.P.C 2.I.V 2.K.c	2.0 1.5 0.8	pik	0	538	p i - k	c v c
686	SayulaPopoluca-69_round-1	SayulaPopoluca	ROUND	round	hoyoy	hoyoy	h o j o j	3 7 6 7 6	AXBYN	HUJUJ	7	7.H.C 7.U.V 7.J.C 7.U.V 7.J.c	2.0 1.5 1.75 1.3 0.8	hojoj	0	540	h o j o j	c v c v c
687	TexistepecZoque-69_round-1	TexistepecZoque	ROUND	round	woy-woy-če	woy-woy-če	w o j + w o j + tʃ e	6 7 6 9 6 7 6 9 1 7	AXN_AXN_AX	WUJ_WUJ_TE	10	10.W.C 10.U.V 10.J.c 10._._ 10.W.C 10.U.V 10.J.c 10._._ 10.T.C 10.E.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8 0.0 2.0 1.5	woj+woj+tʃe	0	543	w o j + w o j + tʃ e	c v c + c v c + c v
688	SoteapanZoque-69_round-1	SoteapanZoque	ROUND	round	woyo	woyo	w o j o	6 7 6 7	AXBZ	WUJU	8	8.W.C 8.U.V 8.J.C 8.U.V	2.0 1.5 1.75 0.8	wojo	0	541	w o j o	c v c v
689	ChiapasZoque-69_round-1	ChiapasZoque	ROUND	round	huyuh	huyuh	h u j u h	3 7 6 7 3	AXBYN	HYJYH	1	1.H.C 1.Y.V 1.J.C 1.Y.V 1.H.c	2.0 1.5 1.75 1.3 0.8	hujuh	0	537	h u j u h	c v c v c
#
1031	NorthHighlandMixe-104_salt-1	NorthHighlandMixe	SALT	salt	kaan	kaan	k aː n	1 7 4	AXN	KAN	3	3.K.C 3.A.V 3.N.c	2.0 1.5 0.8	kaːn	0	544	k aː n -	c v c
1032	SouthHighlandMixe-104_salt-1	SouthHighlandMixe	SALT	salt	kaan	kaan	k aː n	1 7 4	AXN	KAN	9	9.K.C 9.A.V 9.N.c	2.0 1.5 0.8	kaːn	0	544	k aː n -	c v c
1033	LowlandMixe-104_salt-1	LowlandMixe	SALT	salt	kaan	kaan	k aː n	1 7 4	AXN	KAN	2	2.K.C 2.A.V 2.N.c	2.0 1.5 0.8	kaːn	0	544	k aː n -	c v c
1034	SayulaPopoluca-104_salt-1	SayulaPopoluca	SALT	salt	kaan	kaan	k aː n	1 7 4	AXN	KAN	7	7.K.C 7.A.V 7.N.c	2.0 1.5 0.8	kaːn	0	544	k aː n -	c v c
1035	OlutaPopoluca-104_salt-1	OlutaPopoluca	SALT	salt	kaana	kaana	k aː n a	1 7 4 7	AXBZ	KANA	4	4.K.C 4.A.V 4.N.C 4.A.V	2.0 1.5 1.75 0.8	kaːna	0	544	k aː n a	c v c v
1036	TexistepecZoque-104_salt-1	TexistepecZoque	SALT	salt	kaan	kaan	k aː n	1 7 4	AXN	KAN	10	10.K.C 10.A.V 10.N.c	2.0 1.5 0.8	kaːn	0	544	k aː n -	c v c
1037	SoteapanZoque-104_salt-1	SoteapanZoque	SALT	salt	kaana	kaana	k aː n a	1 7 4 7	AXBZ	KANA	8	8.K.C 8.A.V 8.N.C 8.A.V	2.0 1.5 1.75 0.8	kaːna	0	544	k aː n a	c v c v
1038	SantaMariaChimalapaZoque-104_salt-1	SantaMariaChimalapaZoque	SALT	salt	kana	kana	k a n a	1 7 4 7	AXBZ	KANA	6	6.K.C 6.A.V 6.N.C 6.A.V	2.0 1.5 1.75 0.8	kana	0	544	k a n a	c v c v
1039	SanMiguelChimalapaZoque-104_salt-1	SanMiguelChimalapaZoque	SALT	salt	kana	kana	k a n a	1 7 4 7	AXBZ	KANA	5	5.K.C 5.A.V 5.N.C 5.A.V	2.0 1.5 1.75 0.8	kana	0	544	k a n a	c v c v
1040	ChiapasZoque-104_salt-1	ChiapasZoque	SALT	salt	kana	kana	k a n a	1 7 4 7	AXBZ	KANA	1	1.K.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	kana	0	544	k a n a	c v c v
#
690	NorthHighlandMixe-70_sand-1	NorthHighlandMixe	SAND	sand	pυʔυ	pυʔυ	p ʊ ʔ ʊ	1 7 1 7	AXBZ	PYHY	3	3.P.C 3.Y.V 3.H.C 3.Y.V	2.0 1.5 1.75 0.8	pʊʔʊ	0	546	p ʊ ʔ ʊ -	c v c v
691	SouthHighlandMixe-70_sand-1	SouthHighlandMixe	SAND	sand	puʔu	puʔu	p u ʔ u	1 7 1 7	AXBZ	PYHY	9	9.P.C 9.Y.V 9.H.C 9.Y.V	2.0 1.5 1.75 0.8	puʔu	0	546	p u ʔ u -	c v c v
692	LowlandMixe-70_sand-1	LowlandMixe	SAND	sand	puʔ	puʔ	p u ʔ	1 7 1	AXN	PYH	2	2.P.C 2.Y.V 2.H.c	2.0 1.5 0.8	puʔ	0	546	p u ʔ - -	c v c
693	SayulaPopoluca-70_sand-1	SayulaPopoluca	SAND	sand	poʔy	poʔy	p o ʔ j	1 7 1 6	AXBC	PUHJ	7	7.P.C 7.U.V 7.H.C 7.J.C	2.0 1.5 1.75 1.5	poʔj	0	546	p o ʔ - j	c v c c
694	OlutaPopoluca-70_sand-1	OlutaPopoluca	SAND	sand	puʔə	puʔə	p u ʔ ə	1 7 1 7	AXBZ	PYHE	4	4.P.C 4.Y.V 4.H.C 4.E.V	2.0 1.5 1.75 0.8	puʔə	0	546	p u ʔ ə -	c v c v
695	TexistepecZoque-70_sand-1	TexistepecZoque	SAND	sand	poʔoy	poʔoy	p o ʔ o j	1 7 1 7 6	AXBYN	PUHUJ	10	10.P.C 10.U.V 10.H.C 10.U.V 10.J.c	2.0 1.5 1.75 1.3 0.8	poʔoj	0	546	p o ʔ o j	c v c v c
696	SoteapanZoque-70_sand-1	SoteapanZoque	SAND	sand	poʔoy	poʔoy	p o ʔ o j	1 7 1 7 6	AXBYN	PUHUJ	8	8.P.C 8.U.V 8.H.C 8.U.V 8.J.c	2.0 1.5 1.75 1.3 0.8	poʔoj	0	546	p o ʔ o j	c v c v c
697	SantaMariaChimalapaZoque-70_sand-1	SantaMariaChimalapaZoque	SAND	sand	haweʔ	haweʔ	h a w e ʔ	3 7 6 7 1	AXBYN	HAWEH	6	6.H.C 6.A.V 6.W.C 6.E.V 6.H.c	2.0 1.5 1.75 1.3 0.8	haweʔ	0	550	h a w e ʔ	c v c v c
698	SanMiguelChimalapaZoque-70_sand-1	SanMiguelChimalapaZoque	SAND	sand	poeʔ	poeʔ	p o e ʔ	1 7 7 1	AXYN	PUEH	5	5.P.C 5.U.V 5.E.V 5.H.c	2.0 1.5 1.3 0.8	poeʔ	0	549	p o e ʔ	c v v c
699	ChiapasZoque-70_sand-1	ChiapasZoque	SAND	sand	waʔna	waʔna	w a ʔ n a	6 7 1 4 7	AXBCZ	WAHNA	1	1.W.C 1.A.V 1.H.C 1.N.C 1.A.V	2.0 1.5 1.75 1.5 0.8	waʔna	0	545	w a ʔ n a	c v c c v
#
700	NorthHighlandMixe-71_say-1	NorthHighlandMixe	SAY	say	vaʔañ	vaʔañ	v a ʔ a ɲ	3 7 1 7 4	AXBYN	BAHAN	3	3.B.C 3.A.V 3.H.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	vaʔaɲ	0	553	v a ʔ a ɲ	c v c v c
701	SouthHighlandMixe-71_say-1	SouthHighlandMixe	SAY	say	nə-kapš	nə-kapš	n ə + k a p ʃ	4 7 9 1 7 1 3	AX_AXBC	NE_KAPS	9	9.N.C 9.E.V 9._._ 9.K.C 9.A.V 9.P.C 9.S.C	2.0 1.5 0.0 2.0 1.5 1.75 1.5	nə+kapʃ	0	559	n ə + k a p ʃ	c v + c v c c
702	LowlandMixe-71_say-1	LowlandMixe	SAY	say	mənaʔn	mənaʔn	m ə n a ʔ n	4 7 4 7 1 4	AXBYBC	MENAHN	2	2.M.C 2.E.V 2.N.C 2.A.V 2.H.C 2.N.C	2.0 1.5 1.75 1.3 1.75 1.5	mənaʔn	0	552	m ə n a ʔ n	c v c v c c
703	SayulaPopoluca-71_say-1	SayulaPopoluca	SAY	say	nəm	nəm	n ə m	4 7 4	AXN	NEM	7	7.N.C 7.E.V 7.M.c	2.0 1.5 0.8	nəm	0	551	n ə m	c v c
704	OlutaPopoluca-71_say-1	OlutaPopoluca	SAY	say	nəm	nəm	n ə m	4 7 4	AXN	NEM	4	4.N.C 4.E.V 4.M.c	2.0 1.5 0.8	nəm	0	551	n ə m	c v c
705	TexistepecZoque-71_say-1	TexistepecZoque	SAY	say	dəm	dəm	d ə m	1 7 4	AXN	TEM	10	10.T.C 10.E.V 10.M.c	2.0 1.5 0.8	dəm	0	560	d ə m	c v c
706	SoteapanZoque-71_say-1	SoteapanZoque	SAY	say	nəm	nəm	n ə m	4 7 4	AXN	NEM	8	8.N.C 8.E.V 8.M.c	2.0 1.5 0.8	nəm	0	551	n ə m	c v c
707	SantaMariaChimalapaZoque-71_say-1	SantaMariaChimalapaZoque	SAY	say	nəm	nəm	n ə m	4 7 4	AXN	NEM	6	6.N.C 6.E.V 6.M.c	2.0 1.5 0.8	nəm	0	551	n ə m	c v c
708	SanMiguelChimalapaZoque-71_say-1	SanMiguelChimalapaZoque	SAY	say	nəm	nəm	n ə m	4 7 4	AXN	NEM	5	5.N.C 5.E.V 5.M.c	2.0 1.5 0.8	nəm	0	551	n ə m	c v c
709	ChiapasZoque-71_say-1	ChiapasZoque	SAY	say	nəm	nəm	n ə m	4 7 4	AXN	NEM	1	1.N.C 1.E.V 1.M.c	2.0 1.5 0.8	nəm	0	551	n ə m	c v c
#
710	NorthHighlandMixe-72_see-1	NorthHighlandMixe	SEE	see	iš	iš	i ʃ	7 3	XN	IS	3	3.I.V 3.S.c	1.5 0.8	iʃ	0	561	- - i ʃ	v c
711	SouthHighlandMixe-72_see-1	SouthHighlandMixe	SEE	see	eš	eš	e ʃ	7 3	XN	ES	9	9.E.V 9.S.c	1.5 0.8	eʃ	0	561	- - e ʃ	v c
712	LowlandMixe-72_see-1	LowlandMixe	SEE	see	iš	iš	i ʃ	7 3	XN	IS	2	2.I.V 2.S.c	1.5 0.8	iʃ	0	561	- - i ʃ	v c
713	SayulaPopoluca-72_see-1	SayulaPopoluca	SEE	see	iš	iš	i ʃ	7 3	XN	IS	7	7.I.V 7.S.c	1.5 0.8	iʃ	0	561	- - i ʃ	v c
714	TexistepecZoque-72_see-1	TexistepecZoque	SEE	see	ʔeš	ʔeš	ʔ e ʃ	1 7 3	AXN	HES	10	10.H.C 10.E.V 10.S.c	2.0 1.5 0.8	ʔeʃ	0	561	- ʔ e ʃ	c v c
